x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.0,6.0,8.0,16.0,18.0,14.000000000000002,10.0,0.0,0.0,0.0,0.0,0.0,28.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
1.0030150753768845,0.0,16.0,20.0,24.0,26.0,26.0,18.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0060301507537688,0.0,20.0,38.0,40.0,44.0,50.0,24.0,2.0,2.0,0.0,0.0,0.0,56.00000000000001,2.0,2.0,0.0,0.0,0.0,0.0
1.0090452261306533,0.0,36.0,54.0,48.0,68.0,62.0,32.0,2.0,2.0,2.0,0.0,2.0,60.0,2.0,2.0,2.0,0.0,0.0,0.0
1.0120603015075378,2.0,46.0,70.0,68.0,82.0,76.0,42.0,2.0,2.0,2.0,0.0,2.0,72.0,2.0,2.0,2.0,2.0,0.0,0.0
1.015075376884422,2.0,54.0,88.0,70.0,86.0,86.0,57.99999999999999,2.0,2.0,2.0,2.0,2.0,88.0,2.0,2.0,2.0,2.0,0.0,2.0
1.0180904522613066,2.0,68.0,92.0,76.0,92.0,90.0,68.0,2.0,2.0,2.0,2.0,2.0,88.0,2.0,2.0,2.0,2.0,0.0,2.0
1.0211055276381908,2.0,78.0,92.0,84.0,98.0,92.0,72.0,2.0,2.0,2.0,2.0,2.0,88.0,2.0,2.0,2.0,2.0,0.0,2.0
1.0241206030150753,2.0,82.0,92.0,84.0,98.0,92.0,76.0,2.0,2.0,2.0,2.0,2.0,94.0,2.0,2.0,2.0,2.0,0.0,2.0
1.0271356783919598,4.0,84.0,98.0,84.0,98.0,92.0,80.0,2.0,2.0,2.0,2.0,2.0,98.0,2.0,2.0,2.0,2.0,0.0,2.0
1.0301507537688441,4.0,86.0,98.0,84.0,100.0,92.0,86.0,2.0,2.0,2.0,2.0,2.0,98.0,2.0,2.0,2.0,2.0,0.0,2.0
1.0331658291457286,4.0,86.0,98.0,84.0,100.0,96.0,90.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0361809045226131,4.0,86.0,100.0,84.0,100.0,98.0,92.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0391959798994974,4.0,92.0,100.0,88.0,100.0,98.0,92.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.042211055276382,4.0,92.0,100.0,88.0,100.0,100.0,94.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0452261306532664,4.0,92.0,100.0,88.0,100.0,100.0,94.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0482412060301507,4.0,94.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0512562814070352,4.0,94.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0542713567839197,4.0,98.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.057286432160804,4.0,100.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0603015075376885,4.0,100.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0633165829145728,4.0,100.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0663316582914573,4.0,100.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0693467336683418,4.0,100.0,100.0,88.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.072361809045226,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0753768844221105,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.078391959798995,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0814070351758793,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0844221105527638,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0874371859296483,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0904522613065326,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0934673366834171,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,4.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0964824120603016,4.0,100.0,100.0,90.0,100.0,100.0,96.0,2.0,2.0,2.0,4.0,2.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0
