x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.0,3.0,10.0,8.0,13.0,7.000000000000001,3.0,0.0,0.0,1.0,0.0,8.0,41.0,1.0,1.0,0.0,0.0,1.0,3.0
1.0030150753768845,0.0,6.0,12.0,16.0,14.000000000000002,12.0,3.0,0.0,0.0,1.0,0.0,11.0,49.0,1.0,1.0,0.0,0.0,2.0,3.0
1.0060301507537688,0.0,10.0,22.0,18.0,21.0,15.0,5.0,0.0,0.0,1.0,0.0,14.000000000000002,54.0,1.0,1.0,0.0,1.0,4.0,3.0
1.0090452261306533,1.0,14.000000000000002,25.0,25.0,28.000000000000004,19.0,8.0,0.0,0.0,1.0,0.0,15.0,59.0,1.0,2.0,0.0,2.0,4.0,4.0
1.0120603015075378,3.0,19.0,33.0,34.0,36.0,24.0,10.0,0.0,0.0,1.0,0.0,16.0,66.0,1.0,2.0,1.0,3.0,5.0,5.0
1.015075376884422,3.0,26.0,36.0,41.0,45.0,35.0,11.0,1.0,0.0,1.0,1.0,16.0,71.0,1.0,2.0,1.0,4.0,7.000000000000001,5.0
1.0180904522613066,3.0,34.0,49.0,49.0,56.99999999999999,43.0,13.0,2.0,0.0,1.0,1.0,17.0,78.0,3.0,2.0,1.0,4.0,7.000000000000001,5.0
1.0211055276381908,3.0,37.0,59.0,54.0,63.0,49.0,18.0,3.0,0.0,1.0,1.0,18.0,81.0,3.0,2.0,2.0,6.0,7.000000000000001,5.0
1.0241206030150753,3.0,46.0,62.0,62.0,66.0,57.99999999999999,20.0,3.0,0.0,1.0,2.0,19.0,84.0,3.0,2.0,2.0,6.0,7.000000000000001,5.0
1.0271356783919598,3.0,54.0,70.0,63.0,70.0,64.0,22.0,3.0,0.0,1.0,2.0,19.0,86.0,3.0,2.0,2.0,6.0,7.000000000000001,5.0
1.0301507537688441,3.0,57.99999999999999,76.0,71.0,74.0,70.0,28.999999999999996,3.0,0.0,1.0,2.0,20.0,88.0,3.0,2.0,2.0,6.0,7.000000000000001,5.0
1.0331658291457286,3.0,65.0,86.0,78.0,75.0,75.0,35.0,3.0,0.0,1.0,2.0,21.0,90.0,3.0,2.0,2.0,7.000000000000001,7.000000000000001,5.0
1.0361809045226131,3.0,74.0,88.0,79.0,80.0,78.0,38.0,3.0,0.0,1.0,2.0,21.0,92.0,3.0,2.0,3.0,7.000000000000001,7.000000000000001,6.0
1.0391959798994974,4.0,78.0,90.0,83.0,81.0,83.0,41.0,3.0,0.0,1.0,2.0,21.0,92.0,3.0,3.0,3.0,7.000000000000001,7.000000000000001,6.0
