x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.0,4.0,26.0,6.0,8.0,20.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,8.0,6.0,2.0,0.0,4.0
1.0030150753768845,0.0,4.0,40.0,20.0,18.0,28.000000000000004,10.0,0.0,8.0,0.0,0.0,4.0,2.0,0.0,12.0,10.0,6.0,0.0,10.0
1.0060301507537688,0.0,10.0,50.0,28.000000000000004,24.0,32.0,18.0,0.0,14.000000000000002,0.0,0.0,14.000000000000002,6.0,0.0,16.0,18.0,14.000000000000002,0.0,12.0
1.0090452261306533,0.0,14.000000000000002,60.0,44.0,42.0,38.0,22.0,0.0,18.0,0.0,0.0,22.0,8.0,0.0,34.0,24.0,22.0,0.0,28.000000000000004
1.0120603015075378,0.0,20.0,74.0,62.0,50.0,54.0,32.0,0.0,30.0,0.0,0.0,38.0,18.0,0.0,48.0,32.0,38.0,0.0,42.0
1.015075376884422,0.0,26.0,86.0,72.0,62.0,64.0,36.0,0.0,36.0,2.0,0.0,52.0,32.0,0.0,64.0,48.0,50.0,0.0,52.0
1.0180904522613066,0.0,30.0,88.0,76.0,68.0,70.0,42.0,0.0,56.00000000000001,6.0,0.0,72.0,42.0,0.0,74.0,57.99999999999999,64.0,0.0,66.0
1.0211055276381908,0.0,44.0,92.0,82.0,80.0,76.0,54.0,0.0,64.0,10.0,0.0,82.0,48.0,0.0,82.0,68.0,72.0,2.0,74.0
1.0241206030150753,0.0,52.0,94.0,90.0,88.0,86.0,57.99999999999999,0.0,76.0,16.0,0.0,86.0,60.0,0.0,82.0,82.0,78.0,2.0,82.0
1.0271356783919598,0.0,60.0,96.0,92.0,90.0,94.0,66.0,0.0,80.0,24.0,0.0,88.0,68.0,0.0,86.0,86.0,82.0,2.0,84.0
1.0301507537688441,0.0,70.0,100.0,94.0,92.0,94.0,68.0,0.0,82.0,42.0,0.0,92.0,78.0,0.0,90.0,88.0,86.0,2.0,86.0
1.0331658291457286,0.0,78.0,100.0,96.0,92.0,96.0,74.0,0.0,86.0,57.99999999999999,0.0,94.0,80.0,0.0,94.0,92.0,86.0,2.0,90.0
1.0361809045226131,0.0,80.0,100.0,98.0,92.0,96.0,78.0,0.0,88.0,74.0,0.0,94.0,88.0,0.0,94.0,96.0,90.0,2.0,90.0
1.0391959798994974,0.0,84.0,100.0,100.0,94.0,96.0,84.0,0.0,88.0,78.0,0.0,94.0,90.0,0.0,94.0,96.0,92.0,2.0,90.0
1.042211055276382,0.0,86.0,100.0,100.0,94.0,96.0,86.0,0.0,88.0,78.0,0.0,94.0,90.0,0.0,94.0,96.0,92.0,2.0,90.0
1.0452261306532664,2.0,88.0,100.0,100.0,94.0,96.0,86.0,0.0,92.0,86.0,0.0,94.0,94.0,0.0,94.0,98.0,92.0,2.0,90.0
1.0482412060301507,2.0,88.0,100.0,100.0,94.0,96.0,92.0,0.0,92.0,90.0,0.0,96.0,94.0,0.0,98.0,100.0,94.0,2.0,92.0
1.0512562814070352,2.0,88.0,100.0,100.0,94.0,96.0,96.0,0.0,94.0,92.0,0.0,96.0,94.0,0.0,98.0,100.0,94.0,2.0,94.0
1.0542713567839197,2.0,88.0,100.0,100.0,96.0,98.0,98.0,0.0,96.0,94.0,0.0,96.0,94.0,0.0,100.0,100.0,96.0,2.0,96.0
1.057286432160804,4.0,90.0,100.0,100.0,98.0,100.0,98.0,0.0,96.0,94.0,0.0,98.0,96.0,0.0,100.0,100.0,96.0,2.0,98.0
1.0603015075376885,4.0,90.0,100.0,100.0,98.0,100.0,98.0,0.0,96.0,94.0,0.0,98.0,96.0,0.0,100.0,100.0,98.0,2.0,98.0
1.0633165829145728,6.0,90.0,100.0,100.0,98.0,100.0,98.0,0.0,96.0,94.0,2.0,98.0,100.0,0.0,100.0,100.0,98.0,2.0,98.0
1.0663316582914573,6.0,90.0,100.0,100.0,98.0,100.0,100.0,0.0,96.0,94.0,2.0,98.0,100.0,0.0,100.0,100.0,98.0,2.0,98.0
1.0693467336683418,8.0,90.0,100.0,100.0,98.0,100.0,100.0,0.0,98.0,94.0,2.0,98.0,100.0,0.0,100.0,100.0,100.0,2.0,98.0
1.072361809045226,10.0,90.0,100.0,100.0,98.0,100.0,100.0,0.0,98.0,94.0,2.0,100.0,100.0,0.0,100.0,100.0,100.0,2.0,98.0
1.0753768844221105,14.000000000000002,90.0,100.0,100.0,98.0,100.0,100.0,0.0,98.0,94.0,6.0,100.0,100.0,0.0,100.0,100.0,100.0,2.0,98.0
1.078391959798995,16.0,90.0,100.0,100.0,98.0,100.0,100.0,0.0,98.0,96.0,14.000000000000002,100.0,100.0,6.0,100.0,100.0,100.0,4.0,98.0
1.0814070351758793,16.0,92.0,100.0,100.0,98.0,100.0,100.0,0.0,98.0,98.0,18.0,100.0,100.0,8.0,100.0,100.0,100.0,4.0,98.0
1.0844221105527638,16.0,94.0,100.0,100.0,98.0,100.0,100.0,0.0,98.0,98.0,22.0,100.0,100.0,16.0,100.0,100.0,100.0,6.0,100.0
1.0874371859296483,18.0,94.0,100.0,100.0,98.0,100.0,100.0,0.0,98.0,98.0,44.0,100.0,100.0,28.000000000000004,100.0,100.0,100.0,16.0,100.0
1.0904522613065326,18.0,94.0,100.0,100.0,100.0,100.0,100.0,0.0,98.0,98.0,50.0,100.0,100.0,38.0,100.0,100.0,100.0,30.0,100.0
1.0934673366834171,18.0,94.0,100.0,100.0,100.0,100.0,100.0,0.0,98.0,98.0,66.0,100.0,100.0,52.0,100.0,100.0,100.0,34.0,100.0
1.0964824120603016,18.0,94.0,100.0,100.0,100.0,100.0,100.0,0.0,98.0,100.0,72.0,100.0,100.0,60.0,100.0,100.0,100.0,48.0,100.0
