1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.5513285819503901,1.0116520569459277,1.0302578089256875,1.008263117526974,1.0041396002526979,1.0,1.0099864939533485,1.2261904602351406,1.0117580583946142,1.008994101080301,1.0034850108468725,1.0142285622731098,1.019889648836695,1.2264865941673617,1.216030830582271,1.2263143722734327,1.2203501459347532,1.2164441143914024,1.2255214327009596
1.431243948842026,1.019962640002472,1.0163283055393946,1.0170875701805324,1.0224666775887745,1.0145447707828579,1.027128169338621,1.4354783849458217,1.0,1.0110655449944466,1.0093344093268168,1.1431517922976289,1.020574167470314,1.471639223488503,1.4547356336963368,1.447862937252122,1.4447799910915406,1.4517751158876804,1.4617802089808354
2.0249462574654307,1.0156062398141532,1.0236400107792356,1.0222751003197081,1.0194767452146656,1.008967859639504,1.0328764201366598,1.0102920468870673,1.0092120747551532,1.0052520527820006,1.0108162340849685,1.017945962160066,1.0091696754353798,1.0090003885466214,1.0173992406238375,1.0048551256214868,1.0059644606791005,1.0047357494986109,1.0
1.4413556478451002,1.0140870892454716,1.0037627474494148,1.0134972242146714,1.013284072037769,1.0274060883028073,1.0151589349765988,1.0067302054463272,1.0051749795001517,1.0054742322566481,1.0170846672331253,1.0051373142996085,1.0079017818134643,1.0049441812680675,1.0082349271656028,1.0111607648116727,1.0046676249894428,1.0051406609652465,1.0
1.9946215755035133,1.0078132691337578,1.0217495605822422,1.0207568245639107,1.0,1.017728231567967,1.0257078015431838,2.0112511099955173,1.0113124880144913,1.0046682105834026,1.004576845890482,1.0140301601202888,1.0115273416172283,1.988029637338356,1.9994224969677425,1.9908687829563316,1.9970457934986938,1.9989195636480894,1.993791537039955
1.477769456782894,1.0051932448888412,1.0066802957696814,1.013188204720015,1.0043202147699457,1.0,1.0172430345180699,1.5661891821508285,1.0235282873774105,1.0272791106899937,1.1040355680844565,1.1113156620904465,1.121349592622727,1.561525419821983,1.5809014653615294,1.6060738031376853,1.5891738870505867,1.6018483030319972,1.6141976239554412
1.522519829001764,1.1480703841511997,1.1257563979544076,1.1273003285658156,1.1288349923376384,1.1341867800393528,1.1353742503956408,1.5867640728386114,1.0,1.0093225658501308,1.0096850996420057,1.1258037339728286,1.1218844869661588,1.5803871723146905,1.5865459890394575,1.5775008648528497,1.5796772572659379,1.5931479861060018,1.576561845979491
1.5571524688475435,1.0156137095386732,1.019935605967508,1.03204008651412,1.0319923439919385,1.0175893405756138,1.0190753803426156,1.5832598864502174,1.0337591859807802,1.034796433750338,1.03634053874702,1.141891083146951,1.0,1.565736353134908,1.4669607614225675,1.4565053333988744,1.4553654730012042,1.4724596308403175,1.4593603608032049
1.0132158186598799,1.1261087173581255,1.1243057961244265,1.1215060397588223,1.1173557462735664,1.1245010362230163,1.1292734640727875,1.0,1.0115625592487245,1.01884865026399,1.1096087745282133,1.1298378214482265,1.1286932665774443,1.01679702094076,1.025378360381299,1.0130879445884688,1.0183952344179952,1.0072011855449743,1.0173194414470272
1.5765131649975828,1.0123900043203844,1.0156149354157862,1.0119350383782497,1.043447146299978,1.0185965011376312,1.0130068224497573,2.6367775507617344,1.5471622997990722,1.0,1.008752995949493,1.1560394751242953,1.0214200462245893,1.5599915112575644,1.595382200746028,1.5866068334747403,1.5760536259123188,1.5806801017783902,1.5716989430662838
