x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,2.0,5.0,13.0,6.0,9.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,49.0,0.0,0.0,1.0,1.0,0.0,2.0
1.0030150753768845,3.0,9.0,18.0,6.0,11.0,9.0,5.0,0.0,0.0,0.0,1.0,7.000000000000001,60.0,1.0,0.0,3.0,1.0,1.0,2.0
1.0060301507537688,3.0,14.000000000000002,18.0,11.0,17.0,12.0,9.0,0.0,0.0,0.0,1.0,8.0,64.0,2.0,1.0,3.0,1.0,2.0,4.0
1.0090452261306533,3.0,20.0,28.999999999999996,16.0,24.0,16.0,15.0,0.0,0.0,0.0,1.0,10.0,72.0,2.0,1.0,3.0,2.0,2.0,5.0
1.0120603015075378,3.0,27.0,36.0,24.0,30.0,25.0,23.0,1.0,0.0,0.0,1.0,13.0,77.0,2.0,2.0,3.0,3.0,4.0,5.0
1.015075376884422,3.0,36.0,45.0,35.0,40.0,33.0,28.999999999999996,1.0,0.0,0.0,1.0,14.000000000000002,79.0,2.0,3.0,4.0,4.0,4.0,5.0
1.0180904522613066,3.0,47.0,55.00000000000001,46.0,46.0,42.0,37.0,2.0,0.0,1.0,2.0,17.0,83.0,2.0,4.0,5.0,4.0,5.0,5.0
1.0211055276381908,3.0,56.99999999999999,63.0,55.00000000000001,60.0,49.0,44.0,3.0,0.0,1.0,2.0,19.0,86.0,2.0,4.0,5.0,4.0,5.0,5.0
1.0241206030150753,3.0,61.0,72.0,59.0,71.0,60.0,52.0,4.0,0.0,1.0,2.0,19.0,88.0,2.0,4.0,5.0,4.0,5.0,5.0
1.0271356783919598,3.0,66.0,80.0,63.0,78.0,68.0,64.0,4.0,0.0,1.0,2.0,19.0,91.0,2.0,4.0,5.0,5.0,5.0,6.0
1.0301507537688441,3.0,71.0,81.0,65.0,85.0,75.0,74.0,4.0,0.0,1.0,2.0,19.0,93.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0331658291457286,3.0,77.0,86.0,67.0,87.0,82.0,77.0,4.0,0.0,1.0,2.0,20.0,93.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0361809045226131,3.0,80.0,87.0,70.0,90.0,85.0,83.0,4.0,0.0,1.0,2.0,20.0,94.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0391959798994974,4.0,86.0,88.0,72.0,92.0,89.0,89.0,4.0,0.0,1.0,2.0,20.0,95.0,4.0,4.0,5.0,5.0,5.0,6.0
1.042211055276382,4.0,88.0,91.0,72.0,95.0,93.0,91.0,4.0,0.0,1.0,2.0,20.0,96.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0452261306532664,4.0,94.0,93.0,74.0,95.0,96.0,93.0,4.0,0.0,1.0,2.0,20.0,96.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0482412060301507,4.0,95.0,96.0,75.0,96.0,97.0,94.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0512562814070352,4.0,95.0,97.0,75.0,97.0,98.0,95.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0542713567839197,4.0,96.0,99.0,75.0,99.0,98.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.057286432160804,4.0,98.0,99.0,75.0,100.0,98.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0603015075376885,4.0,98.0,99.0,76.0,100.0,98.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0633165829145728,4.0,99.0,99.0,76.0,100.0,98.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0663316582914573,4.0,99.0,99.0,76.0,100.0,98.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0693467336683418,4.0,99.0,99.0,76.0,100.0,99.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.072361809045226,4.0,99.0,99.0,76.0,100.0,99.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0753768844221105,4.0,99.0,99.0,76.0,100.0,99.0,97.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.078391959798995,4.0,99.0,99.0,76.0,100.0,99.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0814070351758793,4.0,99.0,99.0,76.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0844221105527638,4.0,99.0,99.0,76.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0874371859296483,4.0,99.0,99.0,76.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0904522613065326,4.0,99.0,99.0,76.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0934673366834171,4.0,99.0,99.0,76.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.0964824120603016,4.0,99.0,99.0,76.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,5.0,5.0,6.0
1.099497487437186,5.0,99.0,99.0,76.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,5.0,6.0,5.0,6.0
1.1025125628140704,5.0,99.0,99.0,77.0,100.0,100.0,98.0,4.0,0.0,1.0,2.0,21.0,97.0,4.0,4.0,6.0,6.0,5.0,6.0
1.1055276381909547,6.0,99.0,99.0,77.0,100.0,100.0,98.0,4.0,0.0,1.0,3.0,22.0,97.0,4.0,4.0,6.0,6.0,5.0,6.0
1.1085427135678392,6.0,99.0,99.0,77.0,100.0,100.0,98.0,5.0,0.0,1.0,3.0,22.0,97.0,4.0,6.0,6.0,6.0,5.0,6.0
1.1115577889447237,7.000000000000001,99.0,99.0,77.0,100.0,100.0,98.0,5.0,0.0,1.0,3.0,22.0,97.0,5.0,7.000000000000001,6.0,6.0,7.000000000000001,6.0
1.114572864321608,7.000000000000001,99.0,99.0,77.0,100.0,100.0,98.0,6.0,0.0,2.0,3.0,22.0,97.0,7.000000000000001,7.000000000000001,6.0,6.0,8.0,7.000000000000001
1.1175879396984925,8.0,99.0,99.0,77.0,100.0,100.0,98.0,6.0,1.0,4.0,7.000000000000001,23.0,97.0,9.0,7.000000000000001,6.0,7.000000000000001,8.0,7.000000000000001
1.120603015075377,10.0,99.0,99.0,78.0,100.0,100.0,98.0,8.0,2.0,4.0,9.0,25.0,97.0,10.0,7.000000000000001,6.0,9.0,9.0,7.000000000000001
1.1236180904522612,11.0,99.0,99.0,81.0,100.0,100.0,98.0,8.0,2.0,4.0,13.0,27.0,98.0,11.0,9.0,8.0,11.0,12.0,9.0
1.1266331658291457,13.0,99.0,99.0,83.0,100.0,100.0,98.0,9.0,4.0,6.0,15.0,30.0,98.0,14.000000000000002,12.0,10.0,14.000000000000002,14.000000000000002,11.0
1.1296482412060302,16.0,99.0,99.0,85.0,100.0,100.0,98.0,10.0,5.0,7.000000000000001,18.0,35.0,98.0,14.000000000000002,13.0,13.0,18.0,16.0,12.0
1.1326633165829145,18.0,99.0,99.0,89.0,100.0,100.0,98.0,12.0,5.0,8.0,19.0,39.0,98.0,17.0,17.0,15.0,21.0,17.0,14.000000000000002
1.135678391959799,25.0,99.0,99.0,90.0,100.0,100.0,98.0,15.0,6.0,9.0,22.0,43.0,99.0,19.0,18.0,15.0,25.0,17.0,15.0
1.1386934673366833,31.0,99.0,99.0,95.0,100.0,100.0,98.0,17.0,7.000000000000001,12.0,31.0,56.99999999999999,99.0,20.0,23.0,17.0,25.0,20.0,17.0
1.1417085427135678,36.0,99.0,99.0,96.0,100.0,100.0,98.0,18.0,8.0,13.0,39.0,63.0,99.0,22.0,24.0,19.0,25.0,22.0,20.0
1.1447236180904523,38.0,99.0,99.0,97.0,100.0,100.0,98.0,19.0,8.0,19.0,43.0,70.0,99.0,24.0,26.0,19.0,26.0,24.0,24.0
1.1477386934673366,40.0,99.0,99.0,98.0,100.0,100.0,98.0,21.0,9.0,21.0,47.0,73.0,99.0,28.000000000000004,28.000000000000004,20.0,28.000000000000004,24.0,25.0
1.150753768844221,43.0,99.0,99.0,98.0,100.0,100.0,98.0,22.0,9.0,25.0,53.0,78.0,99.0,28.999999999999996,28.000000000000004,22.0,28.999999999999996,24.0,26.0
1.1537688442211056,45.0,99.0,99.0,99.0,100.0,100.0,98.0,25.0,10.0,27.0,55.00000000000001,83.0,99.0,31.0,28.000000000000004,23.0,30.0,25.0,28.999999999999996
1.1567839195979899,45.0,99.0,99.0,99.0,100.0,100.0,98.0,26.0,11.0,28.000000000000004,56.99999999999999,86.0,100.0,32.0,28.999999999999996,27.0,31.0,27.0,31.0
1.1597989949748744,48.0,99.0,99.0,99.0,100.0,100.0,98.0,27.0,12.0,28.999999999999996,59.0,88.0,100.0,32.0,30.0,27.0,31.0,27.0,31.0
1.1628140703517589,48.0,99.0,99.0,99.0,100.0,100.0,98.0,28.000000000000004,13.0,31.0,59.0,89.0,100.0,32.0,31.0,28.000000000000004,31.0,28.000000000000004,32.0
1.1658291457286432,49.0,99.0,99.0,100.0,100.0,100.0,99.0,28.000000000000004,13.0,33.0,60.0,91.0,100.0,32.0,31.0,28.999999999999996,31.0,28.000000000000004,33.0
1.1688442211055277,50.0,99.0,99.0,100.0,100.0,100.0,99.0,28.000000000000004,13.0,35.0,62.0,91.0,100.0,32.0,31.0,28.999999999999996,31.0,28.999999999999996,33.0
1.1718592964824122,50.0,99.0,99.0,100.0,100.0,100.0,99.0,28.999999999999996,13.0,35.0,63.0,91.0,100.0,32.0,32.0,28.999999999999996,32.0,30.0,33.0
1.1748743718592964,51.0,99.0,99.0,100.0,100.0,100.0,99.0,28.999999999999996,13.0,36.0,64.0,91.0,100.0,32.0,32.0,28.999999999999996,32.0,31.0,34.0
1.177889447236181,51.0,99.0,100.0,100.0,100.0,100.0,99.0,28.999999999999996,13.0,36.0,64.0,91.0,100.0,32.0,32.0,30.0,32.0,31.0,34.0
1.1809045226130652,51.0,99.0,100.0,100.0,100.0,100.0,99.0,31.0,13.0,36.0,64.0,91.0,100.0,32.0,32.0,30.0,32.0,32.0,34.0
1.1839195979899497,53.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,37.0,64.0,91.0,100.0,32.0,32.0,30.0,32.0,33.0,34.0
1.1869346733668342,53.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,37.0,66.0,91.0,100.0,32.0,32.0,30.0,32.0,33.0,35.0
1.1899497487437185,53.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,38.0,67.0,92.0,100.0,32.0,33.0,31.0,33.0,33.0,35.0
1.192964824120603,53.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,38.0,67.0,92.0,100.0,32.0,33.0,31.0,33.0,33.0,35.0
1.1959798994974875,54.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,38.0,67.0,92.0,100.0,33.0,33.0,31.0,33.0,33.0,35.0
1.1989949748743718,54.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,38.0,67.0,92.0,100.0,33.0,33.0,31.0,33.0,33.0,35.0
1.2020100502512563,54.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,38.0,67.0,92.0,100.0,33.0,33.0,31.0,33.0,33.0,35.0
1.2050251256281408,54.0,99.0,100.0,100.0,100.0,100.0,99.0,32.0,13.0,38.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.208040201005025,54.0,99.0,100.0,100.0,100.0,100.0,99.0,33.0,13.0,38.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2110552763819096,54.0,99.0,100.0,100.0,100.0,100.0,99.0,33.0,13.0,38.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.214070351758794,54.0,99.0,100.0,100.0,100.0,100.0,99.0,33.0,14.000000000000002,38.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2170854271356784,54.0,99.0,100.0,100.0,100.0,100.0,99.0,33.0,14.000000000000002,38.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2201005025125629,54.0,99.0,100.0,100.0,100.0,100.0,99.0,33.0,14.000000000000002,38.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2231155778894471,54.0,99.0,100.0,100.0,100.0,100.0,99.0,33.0,15.0,38.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2261306532663316,55.00000000000001,99.0,100.0,100.0,100.0,100.0,99.0,33.0,15.0,39.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2291457286432161,55.00000000000001,99.0,100.0,100.0,100.0,100.0,99.0,33.0,15.0,39.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2321608040201004,55.00000000000001,99.0,100.0,100.0,100.0,100.0,99.0,34.0,15.0,39.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.235175879396985,55.00000000000001,99.0,100.0,100.0,100.0,100.0,99.0,34.0,16.0,39.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2381909547738694,55.00000000000001,99.0,100.0,100.0,100.0,100.0,99.0,34.0,16.0,39.0,67.0,92.0,100.0,33.0,33.0,32.0,33.0,33.0,35.0
1.2412060301507537,55.00000000000001,99.0,100.0,100.0,100.0,100.0,99.0,34.0,17.0,39.0,67.0,92.0,100.0,33.0,33.0,33.0,33.0,33.0,35.0
1.2442211055276382,55.00000000000001,99.0,100.0,100.0,100.0,100.0,99.0,34.0,18.0,40.0,67.0,92.0,100.0,33.0,33.0,33.0,34.0,33.0,35.0
1.2472361809045227,56.99999999999999,99.0,100.0,100.0,100.0,100.0,99.0,34.0,18.0,40.0,68.0,92.0,100.0,34.0,33.0,35.0,34.0,34.0,35.0
1.250251256281407,57.99999999999999,99.0,100.0,100.0,100.0,100.0,99.0,35.0,19.0,40.0,68.0,92.0,100.0,35.0,34.0,36.0,36.0,37.0,35.0
1.2532663316582915,57.99999999999999,99.0,100.0,100.0,100.0,100.0,99.0,35.0,21.0,43.0,68.0,92.0,100.0,37.0,36.0,39.0,36.0,39.0,37.0
1.256281407035176,63.0,99.0,100.0,100.0,100.0,100.0,99.0,38.0,23.0,45.0,69.0,92.0,100.0,40.0,37.0,41.0,38.0,40.0,43.0
1.2592964824120603,64.0,99.0,100.0,100.0,100.0,100.0,99.0,40.0,24.0,46.0,70.0,93.0,100.0,45.0,39.0,43.0,41.0,44.0,47.0
1.2623115577889448,66.0,99.0,100.0,100.0,100.0,100.0,99.0,42.0,30.0,49.0,72.0,93.0,100.0,46.0,42.0,48.0,47.0,50.0,47.0
1.265326633165829,71.0,99.0,100.0,100.0,100.0,100.0,99.0,47.0,34.0,56.99999999999999,76.0,94.0,100.0,48.0,49.0,50.0,47.0,52.0,51.0
1.2683417085427136,74.0,99.0,100.0,100.0,100.0,100.0,99.0,54.0,40.0,56.99999999999999,80.0,95.0,100.0,51.0,51.0,54.0,54.0,56.00000000000001,56.00000000000001
1.271356783919598,77.0,99.0,100.0,100.0,100.0,100.0,99.0,61.0,45.0,63.0,81.0,95.0,100.0,56.00000000000001,55.00000000000001,56.00000000000001,60.0,63.0,59.0
1.2743718592964823,78.0,99.0,100.0,100.0,100.0,100.0,99.0,63.0,50.0,66.0,83.0,95.0,100.0,60.0,57.99999999999999,60.0,65.0,71.0,63.0
1.2773869346733668,81.0,99.0,100.0,100.0,100.0,100.0,99.0,67.0,56.00000000000001,66.0,85.0,96.0,100.0,63.0,65.0,68.0,70.0,78.0,69.0
1.2804020100502513,83.0,99.0,100.0,100.0,100.0,100.0,99.0,69.0,63.0,72.0,85.0,96.0,100.0,68.0,73.0,72.0,77.0,82.0,74.0
1.2834170854271356,85.0,99.0,100.0,100.0,100.0,100.0,99.0,74.0,67.0,76.0,89.0,96.0,100.0,72.0,75.0,76.0,83.0,84.0,80.0
1.2864321608040201,90.0,99.0,100.0,100.0,100.0,100.0,99.0,79.0,73.0,80.0,90.0,96.0,100.0,78.0,81.0,80.0,83.0,85.0,84.0
1.2894472361809046,92.0,99.0,100.0,100.0,100.0,100.0,99.0,81.0,77.0,83.0,93.0,96.0,100.0,82.0,82.0,84.0,88.0,86.0,84.0
1.292462311557789,95.0,99.0,100.0,100.0,100.0,100.0,99.0,83.0,81.0,85.0,94.0,96.0,100.0,84.0,85.0,89.0,89.0,87.0,88.0
1.2954773869346734,95.0,99.0,100.0,100.0,100.0,100.0,99.0,85.0,83.0,87.0,94.0,97.0,100.0,87.0,90.0,89.0,90.0,88.0,91.0
1.2984924623115577,96.0,99.0,100.0,100.0,100.0,100.0,99.0,88.0,84.0,89.0,95.0,99.0,100.0,91.0,91.0,90.0,90.0,90.0,91.0
1.3015075376884422,97.0,99.0,100.0,100.0,100.0,100.0,99.0,90.0,87.0,90.0,96.0,100.0,100.0,92.0,92.0,91.0,91.0,91.0,93.0
1.3045226130653267,97.0,99.0,100.0,100.0,100.0,100.0,99.0,90.0,89.0,92.0,97.0,100.0,100.0,93.0,94.0,93.0,91.0,93.0,95.0
1.307537688442211,97.0,99.0,100.0,100.0,100.0,100.0,99.0,90.0,92.0,92.0,97.0,100.0,100.0,93.0,96.0,93.0,92.0,93.0,96.0
1.3105527638190955,98.0,99.0,100.0,100.0,100.0,100.0,99.0,91.0,93.0,92.0,97.0,100.0,100.0,93.0,97.0,95.0,94.0,93.0,96.0
1.31356783919598,98.0,99.0,100.0,100.0,100.0,100.0,99.0,91.0,94.0,92.0,97.0,100.0,100.0,94.0,97.0,95.0,95.0,95.0,97.0
1.3165829145728642,98.0,99.0,100.0,100.0,100.0,100.0,99.0,91.0,94.0,93.0,97.0,100.0,100.0,94.0,97.0,95.0,95.0,95.0,97.0
1.3195979899497488,98.0,99.0,100.0,100.0,100.0,100.0,99.0,91.0,94.0,93.0,97.0,100.0,100.0,94.0,97.0,95.0,96.0,95.0,97.0
1.3226130653266333,98.0,99.0,100.0,100.0,100.0,100.0,99.0,92.0,94.0,95.0,97.0,100.0,100.0,94.0,97.0,95.0,96.0,96.0,97.0
1.3256281407035175,99.0,99.0,100.0,100.0,100.0,100.0,99.0,93.0,94.0,95.0,97.0,100.0,100.0,94.0,97.0,95.0,96.0,96.0,98.0
1.328643216080402,99.0,99.0,100.0,100.0,100.0,100.0,99.0,93.0,94.0,95.0,98.0,100.0,100.0,94.0,97.0,96.0,96.0,97.0,98.0
1.3316582914572865,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,94.0,96.0,98.0,100.0,100.0,94.0,97.0,97.0,96.0,97.0,98.0
1.3346733668341708,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,94.0,97.0,98.0,100.0,100.0,94.0,97.0,98.0,96.0,97.0,98.0
1.3376884422110553,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,94.0,97.0,98.0,100.0,100.0,95.0,97.0,98.0,97.0,97.0,98.0
1.3407035175879396,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,97.0,97.0,98.0
1.343718592964824,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,97.0,97.0,98.0
1.3467336683417086,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,97.0,97.0,98.0
1.3497487437185929,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,97.0,97.0,98.0
1.3527638190954774,99.0,99.0,100.0,100.0,100.0,100.0,99.0,94.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,97.0,98.0,98.0
1.3557788944723619,99.0,99.0,100.0,100.0,100.0,100.0,99.0,95.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3587939698492462,99.0,99.0,100.0,100.0,100.0,100.0,99.0,95.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3618090452261307,99.0,99.0,100.0,100.0,100.0,100.0,99.0,95.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3648241206030152,99.0,99.0,100.0,100.0,100.0,100.0,99.0,95.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3678391959798994,99.0,99.0,100.0,100.0,100.0,100.0,99.0,95.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.370854271356784,99.0,99.0,100.0,100.0,100.0,100.0,99.0,95.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3738693467336685,99.0,99.0,100.0,100.0,100.0,100.0,99.0,96.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3768844221105527,99.0,99.0,100.0,100.0,100.0,100.0,99.0,96.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3798994974874372,99.0,99.0,100.0,100.0,100.0,100.0,99.0,96.0,95.0,97.0,98.0,100.0,100.0,96.0,97.0,98.0,98.0,98.0,98.0
1.3829145728643215,99.0,99.0,100.0,100.0,100.0,100.0,99.0,96.0,95.0,97.0,98.0,100.0,100.0,96.0,98.0,98.0,98.0,98.0,98.0
1.385929648241206,99.0,99.0,100.0,100.0,100.0,100.0,99.0,96.0,95.0,97.0,98.0,100.0,100.0,96.0,98.0,98.0,99.0,98.0,98.0
1.3889447236180905,99.0,99.0,100.0,100.0,100.0,100.0,99.0,96.0,95.0,97.0,98.0,100.0,100.0,96.0,98.0,98.0,99.0,98.0,98.0
1.3919597989949748,99.0,99.0,100.0,100.0,100.0,100.0,99.0,96.0,95.0,97.0,98.0,100.0,100.0,96.0,98.0,99.0,99.0,98.0,98.0
