x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,22.0,3.0,5.0,2.0,3.0,2.0,0.0,8.0,6.0,3.0,1.0,1.0,3.0,5.0,12.0,6.0,8.0,5.0,5.0
1.0030150753768845,26.0,3.0,7.000000000000001,3.0,3.0,2.0,1.0,15.0,9.0,3.0,2.0,2.0,3.0,11.0,15.0,8.0,11.0,8.0,9.0
1.0060301507537688,32.0,4.0,8.0,6.0,4.0,4.0,3.0,20.0,12.0,5.0,3.0,2.0,4.0,18.0,19.0,11.0,14.000000000000002,14.000000000000002,11.0
1.0090452261306533,37.0,5.0,10.0,9.0,7.000000000000001,5.0,6.0,25.0,13.0,7.000000000000001,4.0,3.0,7.000000000000001,27.0,23.0,19.0,16.0,20.0,17.0
1.0120603015075378,41.0,8.0,16.0,10.0,11.0,8.0,10.0,30.0,18.0,8.0,5.0,4.0,9.0,33.0,28.999999999999996,25.0,26.0,26.0,23.0
1.015075376884422,49.0,15.0,17.0,13.0,14.000000000000002,10.0,12.0,36.0,20.0,10.0,6.0,4.0,13.0,40.0,32.0,34.0,34.0,32.0,28.000000000000004
1.0180904522613066,51.0,17.0,22.0,17.0,17.0,14.000000000000002,12.0,39.0,21.0,12.0,7.000000000000001,4.0,16.0,40.0,37.0,37.0,37.0,35.0,36.0
1.0211055276381908,54.0,19.0,27.0,25.0,23.0,22.0,14.000000000000002,44.0,27.0,13.0,8.0,6.0,18.0,44.0,40.0,44.0,40.0,40.0,42.0
1.0241206030150753,56.99999999999999,22.0,31.0,27.0,28.999999999999996,25.0,16.0,49.0,28.999999999999996,14.000000000000002,8.0,8.0,21.0,46.0,45.0,45.0,48.0,45.0,47.0
1.0271356783919598,59.0,26.0,33.0,30.0,36.0,27.0,17.0,52.0,32.0,16.0,8.0,9.0,21.0,50.0,49.0,48.0,52.0,47.0,55.00000000000001
1.0301507537688441,64.0,28.000000000000004,36.0,36.0,37.0,31.0,21.0,54.0,34.0,17.0,11.0,9.0,22.0,52.0,53.0,53.0,56.00000000000001,50.0,55.00000000000001
1.0331658291457286,68.0,35.0,41.0,40.0,40.0,33.0,27.0,55.00000000000001,35.0,18.0,11.0,9.0,24.0,54.0,55.00000000000001,55.00000000000001,59.0,54.0,57.99999999999999
1.0361809045226131,69.0,40.0,43.0,42.0,43.0,35.0,30.0,55.00000000000001,35.0,18.0,11.0,9.0,24.0,55.00000000000001,56.99999999999999,56.00000000000001,60.0,56.00000000000001,60.0
1.0391959798994974,69.0,43.0,44.0,42.0,45.0,37.0,31.0,55.00000000000001,35.0,18.0,11.0,9.0,24.0,56.99999999999999,57.99999999999999,59.0,60.0,56.99999999999999,61.0
1.042211055276382,70.0,45.0,46.0,46.0,48.0,40.0,36.0,57.99999999999999,35.0,18.0,11.0,9.0,27.0,56.99999999999999,60.0,60.0,61.0,57.99999999999999,61.0
1.0452261306532664,71.0,48.0,49.0,46.0,48.0,41.0,38.0,59.0,35.0,18.0,11.0,9.0,28.000000000000004,56.99999999999999,62.0,60.0,61.0,57.99999999999999,63.0
1.0482412060301507,71.0,50.0,50.0,46.0,48.0,42.0,39.0,59.0,35.0,19.0,11.0,9.0,28.999999999999996,57.99999999999999,62.0,61.0,61.0,59.0,63.0
1.0512562814070352,72.0,50.0,50.0,47.0,49.0,45.0,42.0,60.0,35.0,19.0,11.0,9.0,28.999999999999996,60.0,62.0,63.0,63.0,59.0,63.0
1.0542713567839197,73.0,50.0,50.0,48.0,49.0,47.0,44.0,60.0,35.0,19.0,11.0,10.0,28.999999999999996,60.0,63.0,63.0,63.0,60.0,65.0
1.057286432160804,73.0,51.0,51.0,48.0,49.0,49.0,46.0,60.0,35.0,19.0,11.0,10.0,28.999999999999996,60.0,64.0,63.0,63.0,60.0,65.0
1.0603015075376885,74.0,51.0,52.0,49.0,49.0,50.0,46.0,60.0,35.0,20.0,11.0,10.0,28.999999999999996,60.0,64.0,63.0,63.0,62.0,65.0
1.0633165829145728,74.0,52.0,52.0,49.0,49.0,51.0,46.0,60.0,35.0,20.0,11.0,10.0,28.999999999999996,60.0,64.0,63.0,63.0,62.0,65.0
1.0663316582914573,74.0,52.0,52.0,50.0,50.0,52.0,46.0,62.0,36.0,20.0,12.0,11.0,30.0,60.0,64.0,63.0,64.0,62.0,65.0
1.0693467336683418,74.0,52.0,52.0,51.0,50.0,52.0,49.0,62.0,36.0,21.0,13.0,12.0,30.0,60.0,64.0,63.0,64.0,62.0,65.0
