1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
0.236198,0.292235,0.2103097,0.2125771,0.2127843,0.2191072,0.1910286,0.2669088,0.268617,0.2424238,0.23757,0.2378432,0.2134077,0.2653543,0.2683622,0.2662118,0.2651078,0.2677397,0.2695398
0.2730298,0.2181404,0.2168651,0.2215444,0.2136354,0.2161943,0.2187462,0.2738304,0.2503571,0.2407537,0.2493257,0.249541,0.2136874,0.2695975,0.2678091,0.2715391,0.2757948,0.2725038,0.2683627
0.2716432,0.216713,0.2189402,0.2136555,0.2148914,0.2255887,0.221057,0.2723146,0.2656121,0.2699576,0.2707301,0.269115,0.2113417,0.2739114,0.2684367,0.2730503,0.2717667,0.2732558,0.2722259
0.2634441,0.2114346,0.2155442,0.2123717,0.2137027,0.2146786,0.2263369,0.2495597,0.2455207,0.2431256,0.2399189,0.2100258,0.2165348,0.2456238,0.2446225,0.2409721,0.247139,0.2439072,0.2533888
0.2811843,0.2208098,0.2181634,0.2254493,0.2368278,0.2246938,0.2171099,0.2761992,0.276332,0.2794971,0.2808202,0.2530406,0.2174223,0.276624,0.2739159,0.2681248,0.2703334,0.2742014,0.2763138
0.2417468,0.2185178,0.2153929,0.2231392,0.2204684,0.2194533,0.2179271,0.2727603,0.3322214,0.2726171,0.2420674,0.2430604,0.2131469,0.2707566,0.2753245,0.268999,0.2677197,0.2746675,0.2687059
0.2494573,0.2184925,0.2227332,0.2255097,0.2192716,0.2155838,0.2226493,0.2745132,0.2756759,0.2740569,0.2436097,0.2452702,0.2214191,0.2740046,0.2736568,0.2834418,0.2789466,0.2765205,0.2785429
0.244937,0.2171291,0.2243102,0.217407,0.2342338,0.2202685,0.2195348,0.2462276,0.3337965,0.246321,0.2728423,0.2465921,0.2169328,0.2462072,0.2510402,0.2422046,0.2442022,0.2438527,0.2433343
0.2483109,0.2191031,0.2418057,0.2187894,0.2244909,0.2176723,0.2225402,0.2395259,0.2671915,0.239133,0.2415359,0.2445384,0.2158511,0.246613,0.2489839,0.2472432,0.218432,0.2178434,0.2154374
0.2475321,0.2190054,0.2153751,0.2154941,0.2165703,0.2273546,0.271433,0.2467288,0.2707429,0.2644482,0.2422006,0.2495047,0.222846,0.2517391,0.2438537,0.2219125,0.2160257,0.2117481,0.2189909
0.2722163,0.2201545,0.2135314,0.2151976,0.2166506,0.2187729,0.2178721,0.275109,0.2755215,0.2478338,0.2449041,0.217645,0.2285062,0.2757784,0.2815955,0.2925837,0.2829405,0.2878681,0.2783452
0.280014,0.227379,0.2144405,0.2163376,0.2124699,0.2136129,0.2462609,0.299177,0.2664814,0.270174,0.2695047,0.2725523,0.2393914,0.3031138,0.2969522,0.3046024,0.2924991,0.2992537,0.2987337
0.2419303,0.2164351,0.2183397,0.2151306,0.2157044,0.2207132,0.2265908,0.2716774,0.2729389,0.2755745,0.2449255,0.215042,0.2142737,0.2686814,0.2701459,0.2694924,0.2728741,0.2702071,0.2739374
0.2698533,0.2198587,0.2161605,0.2165672,0.2158548,0.2149618,0.2698427,0.2696116,0.2683026,0.2540679,0.2402196,0.2124187,0.2123519,0.2698396,0.2790936,0.2715505,0.2682816,0.2708623,0.2682502
0.2637878,0.2150781,0.2123474,0.208521,0.2115289,0.2130153,0.2110937,0.2620937,0.264226,0.2731071,0.2423231,0.2358401,0.2088959,0.2617536,0.2621406,0.2622965,0.2616205,0.2638065,0.2370541
0.2712263,0.2212325,0.2200954,0.2181556,0.2115035,0.2151629,0.2719439,0.2745241,0.2806889,0.2510588,0.2467608,0.2452349,0.2155561,0.2712654,0.2801361,0.2765981,0.2710378,0.2811315,0.2744085
