1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2400031,0.4482173,0.2435286,0.2417294,0.2457039,0.2470736,0.2457631,0.2760795,0.2678849,0.2690961,0.26973,0.2689172,0.2753989,0.2688032,0.2661301,0.2725603,0.2669072,0.2698824,0.2729863
0.2459195,0.2820318,0.2864603,0.276516,0.2795312,0.2944623,0.293202,0.2754115,0.271755,0.2792915,0.2710568,0.2752867,0.2767467,0.2774227,0.2737822,0.2754266,0.2797043,0.2816297,0.2746637
0.2530571,0.2549938,0.2523437,0.2537224,0.2509546,0.253464,0.2552635,0.2508598,0.2703199,0.2816944,0.2835212,0.2828498,0.2783011,0.2544913,0.2450019,0.257154,0.2479038,0.2592615,0.2508451
0.2691948,0.2504537,0.2422151,0.2469923,0.2450169,0.2435407,0.2446669,0.2734879,0.2712799,0.270283,0.2422542,0.2699547,0.2721979,0.2710584,0.2702656,0.2739411,0.2689769,0.2709743,0.2767285
0.2469275,0.2791681,0.2842722,0.2785132,0.2806294,0.2830963,0.2754388,0.2206361,0.2491312,0.278823,0.2782466,0.2790868,0.2509769,0.220414,0.2150425,0.2170039,0.2170362,0.2210392,0.2242411
0.2800324,0.2817456,0.2811525,0.2837368,0.2777075,0.28273,0.2868921,0.2775483,0.2744587,0.2790176,0.2741048,0.2747711,0.2725067,0.2748977,0.2754242,0.2735557,0.2779227,0.2794991,0.277629
0.2751397,0.2554768,0.2497932,0.2533351,0.2527771,0.2507547,0.2629541,0.2541183,0.2482751,0.2775937,0.28488,0.2810403,0.2798912,0.2478007,0.2496074,0.2479328,0.2460338,0.2487369,0.2503751
0.2413429,0.2464883,0.2492765,0.2509046,0.2511386,0.2507664,0.2608552,0.2746417,0.2792845,0.3320057,0.2894598,0.2747959,0.2721173,0.2739183,0.2714543,0.2720222,0.2773839,0.2720304,0.2766881
0.2463176,0.2801568,0.2720966,0.273736,0.2703858,0.2752557,0.2753246,0.2572829,0.2451802,0.2699886,0.2747034,0.2823313,0.2713429,0.2477232,0.2496496,0.2471604,0.2528418,0.249015,0.2458943
0.2408947,0.2463277,0.2498403,0.2440889,0.2466684,0.242785,0.2524696,0.2416861,0.2418807,0.2459502,0.2772227,0.2704015,0.2768397,0.240048,0.2407158,0.245517,0.2388925,0.2397116,0.2443563
0.252114,0.2744395,0.2826811,0.2786554,0.2732518,0.2817279,0.2817625,0.2781731,0.2748012,0.2776296,0.2755001,0.2691542,0.2721205,0.2777469,0.2816904,0.2757014,0.2791267,0.2800604,0.2767241
0.2763971,0.2515944,0.2488,0.2531046,0.2496484,0.2504747,0.2496093,0.2492346,0.2483171,0.2779258,0.2814286,0.2746483,0.2498521,0.2557183,0.2540658,0.2533773,0.2537373,0.2632714,0.249874
0.2432174,0.2768143,0.2739117,0.2747987,0.2758231,0.2719429,0.2747773,0.2422512,0.2435459,0.2699426,0.2701229,0.271452,0.2701666,0.2467541,0.2444652,0.2482032,0.246004,0.3551117,0.2432402
0.2411049,0.2699031,0.2689331,0.270994,0.2724554,0.2684124,0.2733638,0.2417072,0.271125,0.2700993,0.2722531,0.2701301,0.2694784,0.2431447,0.2449645,0.245434,0.2462355,0.3785763,0.2410055
0.2450067,0.2799618,0.2814228,0.2901562,0.276153,0.2792974,0.2868669,0.2485972,0.2472637,0.2435952,0.2751031,0.2701361,0.2819086,0.2504505,0.2497396,0.2510878,0.2494484,0.2453592,0.242752
0.2649289,0.2425125,0.2455396,0.2428177,0.2427012,0.2408261,0.2480096,0.3897914,0.2441209,0.2492672,0.4320799,0.3057425,0.2718921,0.3717799,0.2448179,0.2973834,0.2460272,0.2380029,0.2394877
0.2506867,0.2809478,0.4712082,0.277239,0.278754,0.3885164,0.2832251,0.3440292,0.2804145,0.2933521,0.282325,0.4565793,0.2745443,0.2790647,0.2787247,0.2781861,0.2751681,0.2742986,0.2720933
0.2399646,0.3719583,0.284205,0.2691412,0.2681099,0.2724394,0.2702974,0.2446848,0.2557414,0.2741945,0.2699049,0.3178118,0.2726539,0.3039179,0.2496307,0.2488136,0.2453963,0.2477347,0.2472835
0.2426433,0.2680312,0.2693431,0.2752753,0.2717172,0.271448,0.2737928,0.2391509,0.2655892,0.4118702,0.2681155,0.3228326,0.4034921,0.2410918,0.3692293,0.2430008,0.2450307,0.2400849,0.2396733
0.2110894,0.33865,0.2682316,0.2722032,0.2712291,0.2780694,0.2798073,0.236521,0.2349674,0.2351753,0.2701736,0.2705406,0.2433848,0.2387606,0.2408519,0.2399684,0.2394517,0.240151,0.2383432
0.2408067,0.276269,0.2703429,0.3780625,0.2715567,0.2723602,0.2760244,0.2373126,0.2722363,0.2715264,0.2721643,0.2676188,0.2690119,0.243263,0.2376096,0.2406728,0.2401278,0.2451322,0.2812733
0.2466913,0.2509366,0.2515373,0.2506032,0.2511071,0.2518192,0.2516874,0.2451109,0.2459385,0.2780895,0.2743851,0.2710551,0.4195254,0.2434248,0.2450937,0.2453786,0.2459344,0.2484701,0.2472648
0.2511631,0.280535,0.2829609,0.2785746,0.2797125,0.2784597,0.2821714,0.2456509,0.2481995,0.2766514,0.2810037,0.3705292,0.2776175,0.2463542,0.2480955,0.2458547,0.2454732,0.2465792,0.2479398
0.2448221,0.252814,0.2547899,0.2486469,0.2499045,0.2571266,0.2542744,0.247504,0.251054,0.2739241,0.2786924,0.2758211,0.2782084,0.2442927,0.2442589,0.2468963,0.2471654,0.2554085,0.2480039
0.2730388,0.2425087,0.257188,0.2477459,0.2453507,0.2704362,0.2520611,0.2365676,0.243196,0.2700707,0.2680617,0.2760758,0.2453807,0.2365589,0.245933,0.2357043,0.2386471,0.2399913,0.2405039
0.2493935,0.2795477,0.2769276,0.2807262,0.2760724,0.278363,0.2764158,0.2478596,0.2549577,0.2750197,0.2803783,0.2774234,0.2913967,0.2494534,0.2619458,0.249989,0.263575,0.2575447,0.2542237
0.255946,0.2551901,0.2556424,0.2510224,0.2612694,0.2622818,0.2720831,0.2718078,0.3025098,0.2765051,0.3088343,0.305865,0.3172719,0.2696832,0.2574604,0.2624208,0.2778726,0.2600258,0.2603411
0.3003786,0.3106482,0.2940661,0.2988347,0.303683,0.2946143,0.2768189,0.2450246,0.2603306,0.3079291,0.272739,0.2777729,0.2749058,0.2408093,0.2381938,0.2406582,0.2111582,0.2141477,0.2126542
0.2479599,0.2851538,0.2692263,0.2684436,0.2687929,0.2698062,0.2681991,0.2384526,0.2396935,0.2400108,0.2678986,0.2682816,0.2689922,0.2399711,0.2390824,0.2396542,0.2417238,0.2405114,0.242527
0.2518756,0.2698169,0.2788459,0.272239,0.2725985,0.2762937,0.2697531,0.2437616,0.241894,0.2767589,0.2721117,0.2722299,0.2769543,0.2389389,0.2446837,0.2408602,0.2416725,0.2409621,0.243756
0.2426922,0.2394038,0.2393958,0.246925,0.258773,0.2438686,0.2401061,0.2423754,0.2382132,0.3501696,0.3106514,0.2970823,0.2863951,0.2461703,0.2423318,0.2399229,0.2372435,0.2410896,0.2402617
0.2418027,0.2711288,0.2750098,0.2758968,0.2765403,0.2754814,0.2722883,0.2408031,0.2404933,0.2677412,0.2651272,0.2683069,0.2699192,0.243569,0.2431824,0.2452181,0.242109,0.2530222,0.2443733
0.2407809,0.2701323,0.2869224,0.2726943,0.2781989,0.2836144,0.3106512,0.2700415,0.2755035,0.2750212,0.2735347,0.2731739,0.2704741,0.2769686,0.2786962,0.2754517,0.2775287,0.2693467,0.2752958
0.2769733,0.248754,0.2456855,0.2430026,0.2502538,0.2459661,0.2481063,0.2729447,0.2413575,0.2720183,0.280166,0.2704798,0.2744298,0.2691642,0.2752653,0.2788047,0.2719177,0.2766437,0.2686949
0.2473673,0.2511135,0.2440265,0.2590828,0.2551825,0.2532956,0.2479503,0.2465932,0.2443751,0.2535049,0.290418,0.2843476,0.2847367,0.2512809,0.2466661,0.2463813,0.243918,0.2396644,0.2521805
0.2772381,0.2396433,0.2496635,0.2434381,0.2412025,0.2458095,0.2515893,0.2493029,0.2764492,0.2770332,0.2755466,0.2742392,0.268444,0.2455498,0.2475724,0.2487149,0.2468667,0.2467001,0.2499819
0.2510754,0.2519902,0.243135,0.2404547,0.2424593,0.2446383,0.2444269,0.2438572,0.2738608,0.2406025,0.2401448,0.2374467,0.240488,0.2383338,0.2422878,0.2405716,0.2445737,0.2416874,0.2413969
0.23946,0.2468715,0.2471665,0.2445604,0.2436306,0.2458388,0.2478112,0.2465087,0.2706443,0.2687698,0.2714154,0.2717873,0.2673603,0.2446242,0.2402253,0.2436245,0.2429713,0.2450262,0.2468954
0.2733012,0.2383658,0.2353457,0.2402818,0.2384835,0.2390688,0.2429726,0.2707799,0.267589,0.2646351,0.2654308,0.2654562,0.2385434,0.2677595,0.2697397,0.2674881,0.2725707,0.2636359,0.2641716
0.2390006,0.2735924,0.278155,0.2774094,0.2718957,0.2732733,0.2730251,0.2423478,0.2859935,0.2437459,0.2745589,0.2721909,0.2766339,0.2415729,0.2491498,0.2464179,0.2467174,0.2464723,0.2428245
0.2702237,0.244499,0.2494069,0.2470847,0.2473159,0.24239,0.245509,0.2684368,0.2989166,0.2447614,0.2409544,0.2701483,0.2672276,0.266864,0.2685421,0.3045972,0.2991883,0.2970473,0.2999951
0.2402652,0.2713787,0.2714024,0.2727679,0.270657,0.269745,0.2689165,0.2649257,0.2674906,0.2710826,0.2701497,0.2664673,0.2681766,0.2665123,0.2675556,0.2663695,0.2708347,0.2656458,0.2655094
0.2501769,0.2735792,0.2670826,0.2693742,0.2746613,0.2682802,0.2670931,0.214622,0.2486642,0.2464262,0.2675572,0.2664368,0.2660976,0.2115836,0.2456051,0.2412534,0.2443012,0.2418455,0.2432359
0.2362498,0.2346517,0.2411631,0.2390343,0.269585,0.2499797,0.250229,0.2665073,0.2686742,0.3014361,0.238858,0.2653142,0.2388668,0.2601032,0.2737944,0.2698071,0.2595298,0.2602977,0.2677798
0.2110287,0.2497759,0.2413709,0.2413532,0.2424093,0.2383872,0.2409817,0.2408621,0.2748832,0.2740871,0.2788263,0.2751261,0.2416615,0.2378243,0.2370862,0.2474433,0.2379768,0.2411934,0.2390375
0.2415871,0.2714411,0.2720333,0.2710847,0.2702147,0.274137,0.2728052,0.2396932,0.2715781,0.272052,0.2689289,0.2675359,0.2682144,0.2441986,0.2480919,0.2426123,0.2456819,0.2401008,0.242062
0.277353,0.2514806,0.245903,0.2469818,0.2490438,0.2544575,0.2568962,0.2444551,0.2709348,0.2760106,0.2794365,0.2786446,0.2443777,0.2467752,0.2407644,0.2455647,0.2439495,0.2484176,0.2536209
0.2747756,0.2483243,0.2550747,0.2448798,0.2418026,0.2537651,0.249335,0.2782885,0.2693737,0.270865,0.2757725,0.2712613,0.2733426,0.2759236,0.2749226,0.2726687,0.2723938,0.2680576,0.276124
0.2405014,0.2474057,0.2500882,0.2477415,0.2467442,0.2469337,0.2468974,0.2450457,0.2452126,0.2420838,0.275513,0.2694507,0.2456565,0.2418185,0.2494075,0.2428188,0.2402375,0.2437045,0.2465191
