1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
1.6596475,1.4557953,1.4427827,1.4413591,1.4463505,1.4368323,1.4983878,1.6058715,1.7990267,1.627481,1.6133518,1.6234629,1.4517682,1.6187486,1.5970793,1.6160741,1.6217461,1.6234986,1.6157827
1.6402176,1.4591788,1.454117,1.4501892,1.4561997,1.449414,1.4697028,1.6244198,1.6474575,1.8046345,1.6329243,1.636958,1.459878,1.6249567,1.6203337,1.6260381,1.6262288,1.6249722,1.6200713
1.6600531,1.4930023,1.4972388,1.5048619,1.5014415,1.4840734,1.5151793,1.6434124,1.6613512,1.7958486,1.6129974,1.6224964,1.4822135,1.647332,1.6558289,1.6467931,1.6511924,1.6472627,1.647136
1.6065699,1.4436464,1.4414164,1.4371337,1.4345488,1.4312014,1.4254211,1.6238497,1.6296027,1.6205625,1.6220202,1.6128046,1.4386132,1.6041146,1.6104194,1.6128846,1.6091709,1.6011647,1.6043766
1.6423497,1.4691844,1.4642485,1.4749718,1.4663387,1.471648,1.4718492,1.629509,1.6358148,1.6279679,1.6587325,1.6186261,1.4680332,1.636561,1.6443635,1.6422548,1.6764865,1.6817052,1.6576322
1.6342497,1.4602032,1.4402131,1.4407111,1.4386969,1.4446846,1.4475574,1.6121514,1.6210902,1.6197158,1.6493001,1.6268116,1.4336294,1.6074725,1.6218308,1.6064431,1.620807,1.6232906,1.6215757
1.6156747,1.4470186,1.4385532,1.4199287,1.4383989,1.4443096,1.4297422,1.5951433,1.5914688,1.6047857,1.6051006,1.6094501,1.4383066,1.6077585,1.5991673,1.6066671,1.6041624,1.6161879,1.611783
1.703413,1.5244587,1.4754585,1.4812609,1.4575755,1.4837082,1.4674065,1.6443765,1.6518827,1.6685358,1.6668218,1.6575717,1.4857952,1.6530763,1.6504755,1.6551467,1.6461409,1.6551296,1.6446827
1.8302732,1.4578731,1.466812,1.4553029,1.4575462,1.4487934,1.459162,2.03287,2.0156713,1.6493968,1.6452217,1.6318477,1.6357587,2.0067057,1.9947585,2.0077113,1.9966161,1.9966632,1.9935894
1.6433683,1.4793991,1.4896716,1.4783133,1.4729895,1.472666,1.4785336,1.6313182,1.6376114,1.6614356,1.6462829,1.6541026,1.4793617,1.6393276,1.6321144,1.6360534,1.6379528,1.6289327,1.6372716
1.6250713,1.4502924,1.453295,1.4376338,1.4440254,1.4479087,1.4546639,1.6414092,1.6484387,1.6345204,1.6301686,1.621223,1.4425746,1.6443294,1.6339109,1.6315016,1.6245279,1.636853,1.6298044
1.637514,1.4520614,1.437395,1.4547018,1.4448125,1.4506389,1.4384478,1.6321243,1.619645,1.6306945,1.6112903,1.6255805,1.4449351,1.6334606,1.6280212,1.6278932,1.6326359,1.6281712,1.6415849
1.6409834,1.4791346,1.4893893,1.4789129,1.4684461,1.4789792,1.4680358,1.6540023,1.6448332,1.8205696,1.6486907,1.6470833,1.4654057,1.6701937,1.6534008,1.6378682,1.637703,1.653002,1.6608822
1.4714643,1.4919534,1.4731524,1.4892498,1.4798532,1.4864207,1.4888448,1.6385029,1.6595137,1.6395538,1.666178,1.7081059,1.527142,1.6807611,1.6821936,1.6893219,1.6793581,1.6880181,1.6824008
1.6348063,1.4634095,1.4404506,1.4375664,1.4370052,1.4482004,1.4341739,1.6208208,1.5947227,1.614767,1.5976117,1.6136485,1.441762,1.6092614,1.6092243,1.6040573,1.6120084,1.6109287,1.6054022
1.64829,1.2822658,1.275155,1.2715522,1.288869,1.2815138,2.430953,1.6329203,1.6391666,1.656262,1.6442377,3.386926,1.4890542,1.6369626,1.6532811,1.6446911,1.6525236,1.6423952,1.6246351
1.6361506,1.4436883,1.4459536,1.44722,1.4453923,1.4372174,1.4545287,1.6544668,1.6473088,1.6272011,1.6279396,1.6193501,1.435223,1.6253105,1.6467731,1.6406484,1.6377138,1.633609,1.63663
1.6623581,1.4815719,1.4936935,2.3675616,1.4852166,1.4766576,1.4807908,1.6682829,1.6618016,1.6502131,1.664277,1.6743762,1.4662836,1.6512623,1.6676629,1.6539503,1.6412775,1.6561383,1.6530025
1.6642652,1.4738044,1.4653306,1.4864437,1.4950567,2.7454683,1.4830806,3.242867,1.6556216,1.6462115,1.6362892,1.6632531,1.4864377,1.6528153,1.6451495,1.6562377,1.658547,1.6460402,1.655578
1.652959,1.4726262,1.4805637,1.4746542,1.4723503,1.4851942,1.4654341,1.6429283,1.6541619,1.6466985,1.6377875,1.6406026,1.4648949,1.6337811,1.6450884,1.6487061,1.6424383,1.6462364,1.6474204
1.6619346,1.4687642,1.4719217,1.4730243,1.4782205,1.4714144,1.4719444,1.6503109,1.6595717,1.8191508,1.6742297,1.6870155,1.4933783,1.6877953,1.698415,1.6876344,1.6881134,1.6859592,1.6817811
1.7000438,1.5232117,1.4888049,1.4868463,1.4884208,1.4857107,1.4817955,1.6582314,1.6565226,1.6541112,1.6690689,1.6509261,1.4793558,1.6530586,1.6464991,1.6514806,1.6548489,1.6464005,1.6642367
1.6585305,1.4364268,1.4418713,1.4460432,1.4508752,1.4361823,1.4668884,1.6267727,1.655923,1.6305644,1.6315706,1.6183422,1.4369839,1.6237378,1.6153902,1.6244127,1.6235058,1.6206472,1.6217164
1.6527229,1.4689923,1.4634181,2.6677567,1.4473652,1.4607648,1.4621653,1.6415984,1.6344131,1.6295627,1.6469416,1.6337929,1.4633992,1.6449837,1.6467398,1.6298065,1.6437377,1.640637,1.6397694
1.604361,1.4446148,1.4413194,2.2383737,1.4398708,1.4537729,1.449438,1.6187163,1.5924563,1.6204281,1.6092171,1.6144667,1.6419662,1.6006096,1.6008368,1.5959816,1.6175649,1.5972601,1.6220985
